year,period,HR_IND
2030,6433,952.3548487
2030,6434,1187.996629
2030,6435,1180.874386
2030,6436,939.8008818
2030,6437,1092.392147
2030,6438,1056.738141
2030,6439,966.9286672
2030,6440,1213.980571
2030,6441,1209.245498
2030,6442,1183.609058
2030,6443,1179.504161
2030,6444,1194.161743
2030,6445,1197.205447
2030,6446,1126.762758
2030,6447,1164.564008
2030,6448,1148.622748
2030,6449,1150.138333
2030,6450,1138.472324
2030,6451,888.1206051
2030,6452,1116.980158
2030,6453,892.4465494
2030,6454,1135.074659
2030,6455,1127.144909
2030,6456,1159.758206
2030,6457,983.0904298
2030,6458,1062.984578
2030,6459,1051.697768
2030,6460,1061.660183
2030,6461,960.8976535
2030,6462,939.7191075
2030,6463,829.1520108
2030,6464,872.8943959
2030,6465,1037.1721
2030,6466,1013.455042
2030,6467,994.0212166
2030,6468,1013.886881
2030,6469,999.9711203
2030,6470,1009.695081
2030,6471,977.4734868
2030,6472,966.9370649
2030,6473,964.7255167
2030,6474,954.0384554
2030,6475,951.4145325
2030,6476,943.6119737
2030,6477,929.3735809
2030,6478,921.051174
2030,6479,899.0736736
2030,6480,876.0971226
2030,6481,1009.137478
2030,6482,1007.755181
2030,6483,966.7732942
2030,6484,1012.106983
2030,6485,894.5116179
2030,6486,847.9366304
2030,6487,715.8797905
2030,6488,1028.517828
2030,6489,977.9761567
2030,6490,952.7795366
2030,6491,933.7050752
2030,6492,931.0676919
2030,6493,911.5455791
2030,6494,916.3609273
2030,6495,912.3515758
2030,6496,863.1081708
2030,6497,907.2727253
2030,6498,909.4546501
2030,6499,913.7641182
2030,6500,923.3619784
2030,6501,915.6839013
2030,6502,927.998217
2030,6503,935.6339172
2030,6504,936.7290858
2030,6505,1278.838379
2030,6506,1131.610857
2030,6507,1126.652673
2030,6508,1124.644127
2030,6509,1133.240725
2030,6510,1148.097388
2030,6511,1070.185917
2030,6512,1073.676024
2030,6513,1124.856316
2030,6514,1144.424624
2030,6515,1142.869256
2030,6516,1158.787436
2030,6517,973.6604599
2030,6518,1186.02269
2030,6519,1190.213594
2030,6520,1229.746785
2030,6521,1238.401403
2030,6522,1256.15969
2030,6523,1243.784371
2030,6524,1281.133645
2030,6525,1274.972135
2030,6526,1260.614221
2030,6527,1246.830849
2030,6528,1299.297959
2030,6529,1169.887461
2030,6530,1317.117154
2030,6531,1369.031467
2030,6532,1122.718462
2030,6533,1390.130079
2030,6534,1400.37801
2030,6535,1363.761229
2030,6536,1379.240327
2030,6537,1315.677341
2030,6538,1339.924752
2030,6539,1324.938992
2030,6540,1302.125084
2030,6541,1335.503051
2030,6542,1352.383347
2030,6543,1336.557229
2030,6544,1372.817195
2030,6545,1373.945378
2030,6546,1376.033792
2030,6547,1110.715386
2030,6548,1384.272518
2030,6549,1131.65354
2030,6550,1369.737085
2030,6551,1359.217826
2030,6552,1442.316767
2030,6553,896.7823883
2030,6554,1137.236034
2030,6555,1130.559696
2030,6556,890.2252324
2030,6557,1029.111082
2030,6558,934.7229899
2030,6559,933.2091754
2030,6560,1178.697777
2030,6561,1159.612617
2030,6562,1153.584512
2030,6563,1098.014119
2030,6564,1101.190314
2030,6565,1107.152859
2030,6566,1139.93849
2030,6567,1123.387063
2030,6568,1100.007944
2030,6569,1108.254887
2030,6570,1112.478171
2030,6571,882.3619248
2030,6572,1122.006378
2030,6573,897.3126205
2030,6574,1140.072801
2030,6575,1136.804525
2030,6576,1138.02611
2030,6577,1043.288134
2030,6578,1275.228017
2030,6579,1213.621622
2030,6580,1035.839504
2030,6581,1153.00527
2030,6582,1051.31184
2030,6583,1032.998353
2030,6584,1299.596842
2030,6585,1289.644899
2030,6586,1264.943779
2030,6587,1261.679157
2030,6588,1276.334842
2030,6589,1275.085945
2030,6590,1251.274718
2030,6591,1234.358824
2030,6592,1225.620198
2030,6593,1235.14166
2030,6594,1241.404671
2030,6595,1010.057528
2030,6596,1244.917024
2030,6597,1014.379907
2030,6598,1256.131089
2030,6599,1198.184787
2030,6600,1249.318997
2030,6601,964.6666909
2030,6602,1199.763467
2030,6603,1193.667775
2030,6604,952.612108
2030,6605,1101.092328
2030,6606,1063.735202
2030,6607,915.297484
2030,6608,1215.078546
2030,6609,1203.381848
2030,6610,1157.683285
2030,6611,1151.659619
2030,6612,1164.636553
2030,6613,1166.975731
2030,6614,1176.260578
2030,6615,1173.925365
2030,6616,1158.541895
2030,6617,1160.149333
2030,6618,1163.991259
2030,6619,937.878753
2030,6620,1163.939502
2030,6621,941.6823363
2030,6622,1185.201524
2030,6623,1175.05388
2030,6624,1176.589727
2030,6625,992.5329382
2030,6626,1072.427086
2030,6627,1061.192883
2030,6628,1071.313116
2030,6629,968.4463427
2030,6630,946.2156748
2030,6631,834.9386808
2030,6632,883.5540614
2030,6633,1047.193846
2030,6634,1022.292866
2030,6635,1002.85904
2030,6636,1023.316666
2030,6637,1009.236439
2030,6638,1019.072259
2030,6639,986.9558773
2030,6640,976.4194554
2030,6641,974.3657254
2030,6642,963.8890885
2030,6643,961.8571266
2030,6644,954.5346697
2030,6645,939.5924567
2030,6646,931.5120377
2030,6647,909.5555798
2030,6648,886.5579864
2030,6649,1022.63196
2030,6650,1021.249663
2030,6651,980.3344103
2030,6652,1025.868002
2030,6653,905.6072618
2030,6654,857.6995867
2030,6655,723.6437153
2030,6656,1041.947714
2030,6657,990.8729675
2030,6658,965.0594697
2030,6659,945.3337942
2030,6660,942.6792427
2030,6661,923.4408356
2030,6662,928.3399865
2030,6663,924.4639037
2030,6664,875.2204987
2030,6665,919.5849564
2030,6666,922.0334187
2030,6667,926.7598613
2030,6668,935.8226079
2030,6669,928.0778964
2030,6670,940.6987303
2030,6671,948.3610842
2030,6672,949.4295991
2030,6673,1295.365109
2030,6674,1147.720245
2030,6675,1142.678593
2030,6676,1140.753515
2030,6677,1149.517049
2030,6678,1164.457181
2030,6679,1086.829717
2030,6680,1090.303023
2030,6681,1139.797147
2030,6682,1159.782797
2030,6683,1157.542881
2030,6684,1173.961871
2030,6685,988.8015616
2030,6686,1201.414197
2030,6687,1205.354696
2030,6688,1245.388696
2030,6689,1254.043314
2030,6690,1272.135475
2030,6691,1258.775068
2030,6692,1296.741954
2030,6693,1289.979365
2030,6694,1275.287578
2030,6695,1261.2538
2030,6696,1314.472126
2030,6697,1175.992419
2030,6698,1388.993119
2030,6699,1372.301336
2030,6700,1123.617187
2030,6701,1390.240469
